id,name,time,utc_offset,group_id,venue_id,status,description
"27454941","Hot Shot...fun thingy to do/Shoot the 'Velomobiles'",1312326000000,-21600000,1503044,2828471,"past","<p>This looks to be history in the making with this tour of Velomobiles. So grab your camera and maybe a dish for the pot luck and come on down to Bonner Park. Personally I think they get to change the name of it to velocycle...but no one ever listens to me...</p> <p><a href=""http://maps.google.com/maps?f=q&amp;source=s_q&amp;hl=en&amp;geocode=&amp;q=Bonner+Park,+Ronald+Avenue,+Missoula,+MT&amp;aq=0&amp;sll=46.872541,-114.036854&amp;sspn=0.015945,0.020664&amp;ie=UTF8&amp;hq=Bonner+Park,+Ronald+Avenue,+Missoula,+MT&amp;t=h&amp;z=15&amp;iwloc=A&amp;cid=16165866366535457584""> <b>Thanks to Ken Stolz for narrowing down the Bonner Park Map...click here.</b> </a></p> <p>With the world/humans evolving to green technologies and more and more people making the decision to get off ALL oil (not just foreign) , this just may be an event to tell your grandchildren (with a full slideshow of your photos, of course!) and great grandkids...</p> <p> </p> <p>I am not sure which Bonner park it is (Meetups has two different ones listed) but will narrow it down in a day or so. Wanted to get the word out so youin's can plan accordingly.</p> <p> </p> <p><a href=""http://www.good.is/post/velomobiles-tour-the-us-this-summer""> <b>Here is the link to news of the Velomobile and it's USA tour.</b></a> <img src=""http://photos3.meetupstatic.com/photos/event/e/1/9/7/event_43797751.jpeg"" /></p> <p> </p> <p>Pot luck is August 2nd, 2011 Tuesday at 5:30 pm The Velomobole touring group is 'supposed' to arrive August 1st, but that is a guess at the time of this posting. Stay tuned here and with the local news if you want up to the minute details. I would love to take photos of them along the highway or entering Missoula.</p>"
"27987101","Web development for the right side of the brain",1312383600000,-21600000,1328524,2535171,"past","<p>Please join us for our 1st meetup of the Montana Wordpress group. We'll meet at Ruby's at 9am. Come a little early for the breakfast buffet. See you all there. It'll be great to talk Wordpress with other Wordpress developers. Join the new meetup group: <a href=""http://www.meetup.com/MontanaWordpress/"" class=""linkified"">http://www.meetup.com/MontanaWordpress/</a></p>"
"27457161","Western Montana Fair & Rodeo",1312898400000,-21600000,1503044,2785191,"past","<p>Just a reminder that the fair is in town. Great opportunities for plenty of photo ops.</p> <p> </p> <p>Sunday is Family day, so entrance is free. The rides will not be running Sunday night (according to the Sunday schedule) so if you want to shoot night time shots, check the fair schedule for days and hours of operation.</p> <p> </p> <p><a href=""http://fair.westernmontanafair.com/""> <b>Western Montana Fair &amp; Rodeo website</b> </a></p> <p><img src=""http://photos2.meetupstatic.com/photos/event/1/0/2/3/event_43804131.jpeg"" /></p>"
"brkrqyplbnb","Monthly hang out -Dinner? Pub meet?",1313024400000,-21600000,1503044,2954891,"past","<p><b> Hello fellow photogs!</b></p> <p> </p> <p><b> What:</b></p> <p>Just a time/night to meet and chat-connect. Sort of a friends with cameras thingy. No need to discuss photography only or at all.</p> <p><b> When:</b></p> <p>Second Wednesday of every month <b> .</b> This is just to keep the ball rolling. We can adjust all variables of this meetup as we go along. To fill in the required item of time we just put 7pm as a start. <b><br/></b></p> <p> </p> <p><b>Where:  Famous Dave's it is...meets almost all criterion!<br/></b></p> <p> </p> <p>As a trial, we have selected that all group members can help plan this meetup. If you aren't sure of how to do this please just add comments below.</p>"
"18341551","Rocky Mountain Photo Club August potluck picnic meeting",1313107200000,-21600000,1503044,1727041,"past","<p>Remember, if you have a Photo Op coming up, you can email the club on Wednesday or Thursday and you could possibly have others join you.</p> <p>Please email <b>&lt;a&gt;Debbe&lt;/a&gt;</b> with what Photo Outings you would like to participate in and when or about the pot luck picnic.</p> <p>See you out and about ---debbe</p> <p> </p> <p>(This is a PSA reprint provided by Western Montana Photography Meetups group for RMPC and any photographers looking for more photography events to attend. If you have questions regarding this event, please use the email hyperlink provided above in the message )</p>"
"29080671","Insane Perseids Meteor Showers Party-watch and photo shoot!",1313215200000,-21600000,1503044,,"past","<p>Crazy-insane last minute Perseid's Meteor shower watch and photography party!</p> <p><b> All are welcome!</b> It's Free!</p> <p> </p> <p>(8;18 PM Friday night) Hey all! It's looking pretty cloudy for tonight, meteor wise. Feel free to still come by at midnight and if you like, we can practice Moonlight landscape photography! As a backup plan....</p> <p> </p> <p><b> UPDATE: Please bring a lightweight jacket or medium jacket if you are staying till dawn. This early AM was a bit chilly. You have been warned! ;-D<br/></b></p> <p>Okay we know this is nuts (so whats new?) but during the Monthly Pub Crawl meetup tonight we decided to have a Perseids Meteor shower party and photography event. If the weather cooperates and the meteors are bright enough (full moon that very night)  we may capture some really awesome photos of them, no promises, no money back guarantees. </p> <p><img src=""http://photos4.meetupstatic.com/photos/event/2/c/f/7/event_46511511.jpeg"" /> <b>When</b>: We assemble no later than 12 Midnight Friday night (three midnights from right now-Wednesday night) the 12th at Peter Dove's house. We will walk a somewhat short distance (less than a mile-very flat walk) to an open field so we can get good angles on any meteors we happen to see/catch.</p> <p> </p> <p>



<b>I will have my cell phone with me in case you know you are going to be late, whatever:[masked]<br/></b></p> <p> </p> <p>What to bring: (for pictures that is)</p> <p>Your camera, make sure you know your way around the settings. Bring your manual just in case you aren't sure, we may be able to help. You will need to know how to use Shutter Priority so you can leave the shutter open for 30 seconds (approximately) A tripod! Very very important...no tripod, no meteor pictures. Spare or fully charged batteries for your camera. Large storage, you will be taking lots of photos. Bug repellant. If you don't have any, we may have some you can use. Water or favorite beverage. Snacks in case you get hungry. A chair if you want to sit down...but not on the ground. A hoodie or some such since it can get chilly at night. Maybe long pants-shoes too! Also a good bug deterrent. Some tips on minimizing moon glow obliteration: <a href=""http://earthsky.org/astronomy-essentials/how-to-minimize-moon-and-optimize-2011-perseid-meteor-shower""><a href=""http://earthsky.org/astronomy-essentials/how-to-minimize-moon-and-optimize-2011-perseid-meteor-shower"" class=""linkified"">http://earthsky.org/astronomy-essentials/how-to-minimize-moon-and-optimize-2011-perseid-meteor-shower</a></a></p> <p> </p> <p><a href=""http://www.facebook.com/photo.php?fbid=10150256922404527&amp;set=a.10150256921999527.327164.761899526&amp;type=1&amp;theater"">One of the Perseid's meteors I caught a few day ago.</a></p> <p>We will be staying out for a number of hours so be prepared!</p> <p>See you then!</p> <p> </p> <p>Christopher</p>"
"28624211","Perseid meteor shower - An F.Y.I. event...",1313215200000,-21600000,1503044,,"past","<p> </p> <p>Please disregard this event post, date is incorrect, can't change it now..</p> <p> </p> <p> </p> <p><a href=""http://earthsky.org/astronomy-essentials/earthskys-meteor-shower-guide"">Click here for a link on more info/Perseids and shower watching!</a></p> <p><img src=""http://photos4.meetupstatic.com/photos/event/2/c/f/7/event_46511511.jpeg"" /></p>"
"28209741","RMSP Summer lecture with Darrel Gulin!",1313766000000,-21600000,1503044,,"past","<p>Okay hold on to your hats Ladies and Gentlemen! This is a must attend special event from Rocky Mountain School of Photography. RMSP holds (as you may know) Summer Intensives. This year's graduating class has a special guest speaker for their graduation. I was one of the lucky ones to attend his lecture last year and I will definitely clear my calender for him again this year.</p> <p> </p> <p><a href=""http://www.gulinphoto.com/"">Darrell Gulin</a> will be the special speaker for this years class! Lecture is free/open to the public.</p> <p> </p> <p>Please use the map link below, meetups still can't find anything...</p> <p>I learned a lot of special tricks from his presentation last year like how to stage shots, how to use glycerin to get dramatic spider web shots and more. He also used many of his photographs to emphasize his points and they were/are wonderful!  Darrell is one of Canon's ""Canon Explorer of Light "" and a real Pro.</p> <p><br/> </p> <p><b> Suggest you attend for this golden opportunity!</b></p> <p> </p> <p>When: Friday August 19th,[masked] AM to 12 PM.</p> <p>Where: <a href=""http://maps.google.com/maps?q=Maurice+Avenue,+Missoula,+MT&amp;hl=en&amp;ll=46.862698,-113.986486&amp;spn=0.00099,0.001553&amp;sll=46.861438,-113.985322&amp;sspn=0.00785,0.012424&amp;z=19"">University of Montana Music Recital Hall [click here for a map] </a> ( corner of Maurice and Eddy Avenues)</p> <p><a href=""http://photos1.meetupstatic.com/photos/event/d/9/8/b/event_45535691.jpegOne"" class=""linkified"">http://photos1.meetupstatic.com/photos/event/d/9/8/b/event_45535691.jpegOne</a> of Darrell's many eye capturing images. Click on his name above to visit his site and galleries.</p> <p> </p> <p> </p>"
"31030451","Continued ""fire"" shots from East Riverside and the Blackfoot",1314460800000,-21600000,1503044,3203251,"past","<p>We are setting this NON event up so folks can post their fire pictures. Thanks Ken! This event is just a place holder and not an actual event...this way we can have a place for you to add your fire shots after 10:am Saturday August 27th, 2011</p> <p>Meetups boards/site does not have a 'create albums' option so we created this NON event as a work around.</p> <p>Had this been an actual event....  :-D</p> <p>There are still more good helicopter and night fire shots to be had .....</p> <p>As of 12:53 pm today August 26th, there have been flights of Slurry Bombers flying...never know!?!?!?!!?</p> <p> </p> <p>You can check the Incident Website (although not maintained well) on the fire here at <b> <a href=""http://www.inciweb.org/incident/2511/"">Inci Web</a></b></p>"
"29024921","River City Roots Festival",1314493200000,-21600000,1503044,2970571,"past","<p>This is an activity alert and not a meetup where we meet and shoot, although we could.</p> <p><a href=""http://www.rivercityrootsfestival.com/"">More info, click here!</a></p> <p><b> August 27 and 28th 2011 </b></p> <p><br/> </p> <p><img src=""http://photos2.meetupstatic.com/photos/event/b/e/e/7/event_47208871.jpeg"" /></p>"
"cmgvwyplbpc","Monthly Western Montana Photography meetup",1314838800000,-21600000,1503044,2704261,"past","<p>Announcing our new monthly meetup regularly scheduled meeting!</p> <p><b>Open to all levels of photography! Just got your first camera-novice-semi Pro-Pro? All are welcome!</b></p> <p><b> For tonight's episode:</b></p> <p>Terry Folk will be giving a class on how he does his Studio Modeling photography. Bring your cameras so you can practice right along. There may even be a model or two to practice with! No promises, we may end up taking turns as 'model'.</p> <p> </p> <p>Next month's meeting will be a rehearsal (with a few models we hope) of the very next Sunday's Open Model Call event. <b> <a href=""http://missoula.craigslist.org/tlg/2557562163.html"">See the Craig's List here.</a></b></p> <p> </p> <p><b>Here are the links to the other connected/related meetups in this series;</b></p> <p><b> <a href=""http://www.meetup.com/WesternMontanaPhotography/events/27240251/"">September's class click here</a> </b></p> <p><b> <a href=""http://www.meetup.com/WesternMontanaPhotography/events/30254971/"">October's Open Call shoot, click here</a> </b></p> <p><b> <a href=""http://www.meetup.com/WesternMontanaPhotography/events/27239281/"">October's photo editing class click here</a> </b></p> <p> </p> <p>You can bring your laptop if you like since the building is wired for WiFi. There is a soda dispensing machine in the building (bring your own food). There is a projector we can use. There is also a sound system (Terry uses the rooms for studio shoots and provides mood music for his models...pretty cool idea!) In fact we could do an open call for models for studio shots...just thinking out loud here.  </p> <p> </p> <p> </p> <p>Okay enough outta me, put on your thinking caps (hey, this is YOUR group) and clear your schedules for this monthly meetup!</p> <p><img src=""http://photos2.meetupstatic.com/photos/event/4/e/d/5/event_42200181.jpeg"" /></p> <p> </p> <p> </p>"
"30233461","Up for a photo trip to Many Glaciers in Glacier National Park?",1314990000000,-21600000,1503044,3112141,"past","<p>Wow, what an opportunity!</p> <p>A few of us really want to go shoot landscapes and wildlife in Glacier National Park. The campground is deserted for the dates, so far ( see below) of the trip.</p> <p><b>Dates:</b></p> <p>September 2nd (arrival) through the 5th(departure) 2011</p> <p><b>Camping Site info:</b></p> <p>We will all attempt to get spots near each other (if desired) and once one person or persons nail a spot, you can announce it in replies below. I will then add your spot to the main event (here) so others can get campsites next to or nearby, if we want to group up that is.</p> <p><b>Here is the site Peter selected as of 8/24/2011. Again you can get adjoining spots or not,  up to you:</b></p> <p>""We have site B-94 (the one I used last time) for Friday through Sunday nights. It's grassy and near (but not too near) the (fully plumbed) toilet/shower/etc. (I like parentheses).""</p> <p><b> <a href=""http://maps.google.com/maps?daddr=ST.+MARY+CAMPGROUND,+Glacier+National+Park,+MT&amp;hl=en&amp;ll=48.751492,-113.445339&amp;spn=0.015138,0.024848&amp;sll=48.798482,-113.657749&amp;sspn=0.007562,0.012424&amp;gl=us&amp;mra=ls&amp;vpsrc=6&amp;z=15"">Here is the map of the campsite area.</a></b> Their reservation phone number - Call Toll Free[masked]  <b> </b> <b> <a href=""http://www.recreation.gov/camping/St_Mary_Campground/r/campgroundFees.do?contractCode=NRSO&amp;parkId=70973"">Rates and Fees click here</a></b></p> <p>You can RV it or pitch a tent. Keep in mind we are in Mother Nature's back yard so read up on best practices for camping in the wild. The campground has cancellation policies to be aware of, if you change your mind after making reservations, please listen to them on their messages line or see the rates and fees section above.</p> <p>The site has many amenities but it is best <b> <a href=""http://www.recreation.gov/camping/St_Mary_Campground/r/campgroundDetails.do?page=details&amp;contractCode=NRSO&amp;parkId=70973&amp;topTabIndex=CampingSpot"">you read about it here</a></b> and decide what to bring or not bring. Keep in mind this will be in September! So plan and pack accordingly.</p> <p><b> <a href=""http://www.recreation.gov/camping/St_Mary_Campground/r/campgroundFees.do?contractCode=NRSO&amp;parkId=70973""><br/></a></b></p> <p><b>Carpooling:</b></p> <p>If you have room and would like to carpool, please mention that below in replies. Include the dates you will be leaving-returning so there isn't any confusion. Also how many people (and gear!) you can take. If you <b>need a ride</b>, please mention that in replies as well. Use this site to connect and work it out!</p> <p> </p> <p>Keep in mind it is a 5+ hour drive there. You can use the map feature above to plan out your trip.</p> <p>We will have daily jaunts (or even night time?) to various parts of the park. You can decide to join the different expeditions or go solo, your choice.</p> <p><img src=""http://photos4.meetupstatic.com/photos/event/a/e/7/5/event_49424661.jpeg"" /> <b>Some suggestions (only) on what to bring, prepare:</b></p> <p>Bug repellant/Burt's Bees (Good Foods) and Badger shake-n-spray are all natural and I have used both with 98% success. Cold night clothes. Layers...as Momma always said 'Better to bring and not need than not bring and wish you had!' Plenty of water! There is a drinking water station there according to the site. Good sturdy hiking boots. Extra batteries! Extra memory cards! Tripod! Food! Coffee-tea, S'Mores...whatever! Back pack for food, gear, camera stuff. I don't think we will be doing any really heavy hiking but one never knows. <a href=""http://www.wunderground.com/cgi-bin/findweather/getForecast?query=zmw:59434.3.99999"">Weather report for GNP!</a></p> <p>See you there!</p> <p> </p> <p> </p> <p> </p> <p> </p>"
"31095811","Exhibition Mentorship: Lisa M. Kurtzhals' Passport to Adventure-On Display.",1315004400000,-21600000,1503044,1106814,"past","<p><a href=""http://rmsp.com/Gallery/UpcomingExhibit.aspx""> <img src=""http://photos3.meetupstatic.com/photos/event/b/a/5/f/event_51167711.jpeg"" /></a></p> <p> </p> <p>This is an ongoing exhibit, please read the blog attached below for details of the show.</p> <p> </p> <p><a href=""http://rmsp.com/Gallery/UpcomingExhibit.aspx""> Blog and details, click here.</a>  </p> <p> </p> <p>Passport to Adventure<br/>Artist: Lisa M. Kurtzhals<br/>Gallery: Rocky Mountain School of Photography<br/>Dates: September 2 - November 28, 2011<br/>Reception: September 2, 5-8 p.m.<br/><b> Artist Talk: September 3, 1 p.m.</b></p>"
"16259367","PHP Framework CodeIgniter",1315353600000,-21600000,1328524,3273172,"past","<p>Using CodeIgniter to create good, well organized code in the Model_View_Controller style and using Active Record for database abstraction.</p>"
"26159721","Repost for Rocky Mountain Photography Club",1315875600000,-21600000,1503044,1444906,"past","<p><b>*** Latest message from the club as of Friday September 9th, 2011 ***</b></p> <p>""<b>Greetings –</b></p> <p><b>The Rocky Mountain Photo Club will be meeting on Monday, September 12, 2011</b></p> <p><b>at 6:30 p.m. in the small Conference Room of the Missoula Library (301 East Main – Missoula).</b></p> <p><b>Bring your summer photo assignments to share. Norm has a couple of agenda items:</b></p> <p><b>Meeting day and the Hob Nob (Union Club) would like us to display some photos again.</b></p> <p>Invite your friends and see you there. debbe</p> <p>""</p> <p>This is a repost as a courtesy to our members who also happen to be members of the Rocky Mountain Photography Club. Any questions or request for clarification can be emailed to Debbe Neiss. [ [masked] ]</p> <p> </p> <p> </p>"
"chhftypmbrb","Bozeman Meetup - Play!",1315958400000,-21600000,1328524,1206956,"past","<p> </p> <p>I'll cover the Play application framework this time around.</p> <p>Play is a Java/Scala framework that is heavily influenced by RoR and some of the PHP frameworks (read: it's easier to setup than the typical Java stack) It still utilizes some underlying tech/libraries that makes Java still so dominant in the enterprise world. Almost 0 configuration. Easy to learn, but doesn't get in the way when you need more. I have a simple REST API example setup, and will try to get a CloudBees or Heroku deployment example going if possible. We'll provide the pizza, please bring your favorite drink to share.  Pop, beer, etc.</p> <p>If anyone else has a short topic to share, please feel free to talk as well.  Especially if there are any Scala folks out there.</p>"
"brkrqypmbsb","Monthly hang out -Dinner? Pub meet?",1316048400000,-21600000,1503044,2954891,"past","<p><b>Hello fellow photogs!</b></p> <p><b>What:</b></p> <p>Just a time/night to meet and chat-connect. Sort of a friends with cameras thingy. No need to discuss photography only or, at all.</p> <p><b>When:</b></p> <p>Second Wednesday of every month <b>.  7 pm to 9 pm.</b>  </p> <p> </p> <p><b>Where:</b></p> <p>Last month was at  Famous Dave's and it met all our requirements. Good food, beer and wine, and quiet enough to talk and hear. Are there any places you would like to try next for this month?</p> <p> </p> <p> </p> <p> </p> <p> </p>"
"29770111","Let's shoot Ghosts! Garnet Ghost Town anyone?",1316961000000,-21600000,1503044,1456788,"past","<p><b>Garnet Ghost Town!</b></p> <p>One of the bygone gold mining towns still viewable and visit worthy in the old West! Great opportunities for  ghost town photography (Ghost Porn? | Decay Porn?) still accessible and well maintained.</p> <p> </p> <p>If you want to read a bit more about Garnet Ghost Town and see some stock photos, <b><a href=""http://www.garnetghosttown.net/default.cfm"">click here.</a></b></p> <p><img src=""http://photos1.meetupstatic.com/photos/event/6/a/3/7/event_48807191.jpeg"" /></p> <p> </p> <p><b>When: Saturday September 3rd, 2011 | 8:30  to 5 PM. (or whenever)</b></p> <p><b>Where: Garnet Ghost Town</b> Drummond, MT</p> <p> </p> <p>Suggest we meet at MonTEC parking lot first at 8:30 AM.( <b><a href=""http://maps.google.com/maps?q=1121+E+Broadway+St+Missoula,+MT+59802-4906&amp;hl=en&amp;ll=46.866272,-113.976615&amp;spn=0.002025,0.003106&amp;sll=37.0625,-95.677068&amp;sspn=38.365962,50.888672&amp;vpsrc=6&amp;t=h&amp;z=18"">click here for map</a></b> ) and leave there <b>at 8:30 am. I apologize but work came up for me (Christopher) Sunday. Please meet at the place suggested to carpool and work this all out then/there.</b></p> <p>It takes just over an hour to get to Garnet Ghost Town from Missoula. We can carpool for those that want to. The walk to the town is about 10-15 minutes at a steady but slow pace.</p> <p>We can stay in <b>GGT</b> from 10 am till 5 pm. Light will be shifting all day, there is a small dry goods store so bring cash if you also want mementos.</p> <p>Please bring food/water, there <b>isn't</b> a convenience store available nearby.</p> <p> </p> <p>You will probably want to bring along:</p> <p>A few layers, to keep warm. Water bottle with water in it. Tripod. Spare batteries. Spare memory storage cards. Bug repellant. Sunscreen as some of the town is in direct sunlight.  </p> <p><b><a href=""http://maps.google.com/maps?q=Garnet+Montana&amp;hl=en&amp;ll=46.834361,-113.337021&amp;spn=0.259297,0.397568&amp;sll=37.0625,-95.677068&amp;sspn=57.684464,105.029297&amp;z=11&amp;vpsrc=6&amp;iwloc=A"">Here is the map to Garnet Ghost Town.</a></b></p> <p> </p> <p><b>If you can drive and are willing to take some folks, please reply below with how many people, how long do you plan to stay at GGT during the day.</b></p>"
"cmgvwypmblc","Monthly Western Montana Photography meetup",1317258000000,-21600000,1503044,2704261,"past","<p>Monthly meetup regularly scheduled meeting!</p> <p><b>Open to all levels of photography! Just got your first camera-novice-semi Pro-Pro? All are welcome!</b></p> <p> </p> <p><b>Our meeting room is in the Todd Building on the U of M campus in the building just below the 'M' trail. It's between the 'M' trail and University Center and has an access ramp leading to the door. Please use the left-hand door to enter the building.<br/></b></p> <p>This evening's meetup is dedicated to rehearsing the upcoming Open Call Modeling-studio shooting event <a href=""http://www.meetup.com/WesternMontanaPhotography/events/30254971/"">this next Sunday</a>. We may have one or some models available to co-practice with, TBA.</p> <p>Last month's class went very well. Practice your settings, read manuals, charge batteries (do an overnight full charge), format memory cards (twice), clean lenses...you know, be a pro!</p> <p>Remember that this is a dress rehearsal for the upcoming Open Call shoot in just 4-5 days so please make your lists of what you want to pack and bring to the shoot.</p> <p> </p> <p><a href=""http://missoula.craigslist.org/tlg/2557562163.html"">See the Craig's List posting here!</a></p> <p> </p> <p><b>This is a 4 part series on studio and model shooting. Below are the related events in this series.</b></p> <p><b> <a href=""http://www.meetup.com/WesternMontanaPhotography/events/27374741/"">August's class (first one) click here</a></b></p> <p><b> <a href=""http://www.meetup.com/WesternMontanaPhotography/events/30254971/"">October's Open Call shoot, click here</a></b></p> <p><b> <a href=""http://www.meetup.com/WesternMontanaPhotography/events/27239281/"">October's photo editing class click here</a></b></p> <p> </p> <p>Bring all your gear, props, whatever you have a hit to bring.</p> <p> </p> <p>Here are some Youtube links to watch before the next meeting/class. You can also do a search, yourself, for others.</p> <p>Model stance/posing :</p> <p><a href=""http://www.youtube.com/watch?v=uZrPYzNXZdU&amp;feature=related""><a href=""http://www.youtube.com/watch?v=uZrPYzNXZdU&amp;feature=related"" class=""embedded"">http://www.youtube.com/watch?v=uZrPYzNXZdU&amp;feature=related</a></a></p> <p><a href=""http://www.youtube.com/watch?v=c8YZIL8JZfg&amp;feature=related""><a href=""http://www.youtube.com/watch?v=c8YZIL8JZfg&amp;feature=related"" class=""embedded"">http://www.youtube.com/watch?v=c8YZIL8JZfg&amp;feature=related</a></a></p> <p><a href=""http://www.youtube.com/watch?v=9Tp8k7tDlJ8""><a href=""http://www.youtube.com/watch?v=9Tp8k7tDlJ8"" class=""embedded"">http://www.youtube.com/watch?v=9Tp8k7tDlJ8</a></a></p> <p><a href=""http://www.youtube.com/watch?v=Lw5ZM-H3HR8""><a href=""http://www.youtube.com/watch?v=Lw5ZM-H3HR8"" class=""embedded"">http://www.youtube.com/watch?v=Lw5ZM-H3HR8</a></a></p> <p><a href=""http://www.youtube.com/watch?v=ZNayXVpCdbk""><a href=""http://www.youtube.com/watch?v=ZNayXVpCdbk"" class=""embedded"">http://www.youtube.com/watch?v=ZNayXVpCdbk</a></a></p> <p><a href=""http://youtu.be/SRYX-SbMX0o""><a href=""http://youtu.be/SRYX-SbMX0o"" class=""embedded"">http://youtu.be/SRYX-SbMX0o</a></a></p> <p><a href=""http://youtu.be/mrHA7gfb584""><a href=""http://youtu.be/mrHA7gfb584"" class=""embedded"">http://youtu.be/mrHA7gfb584</a></a></p> <p>Dark or night type shoots:</p> <p><a href=""http://www.youtube.com/watch?v=OTGlK2RNeYg""><a href=""http://www.youtube.com/watch?v=OTGlK2RNeYg"" class=""embedded"">http://www.youtube.com/watch?v=OTGlK2RNeYg</a></a></p> <p>Photographing children:</p> <p><a href=""http://www.youtube.com/watch?v=pYB-rARUj_E""><a href=""http://www.youtube.com/watch?v=pYB-rARUj_E"" class=""embedded"">http://www.youtube.com/watch?v=pYB-rARUj_E</a></a></p> <p>Lighting-positions, etc: </p> <p><a href=""http://youtu.be/gmmZECtP3oM""><a href=""http://youtu.be/gmmZECtP3oM"" class=""embedded"">http://youtu.be/gmmZECtP3oM</a></a></p> <p><a href=""http://www.youtube.com/watch?v=2T1g0Zhaitg""><a href=""http://www.youtube.com/watch?v=2T1g0Zhaitg"" class=""embedded"">http://www.youtube.com/watch?v=2T1g0Zhaitg</a><br/></a><br/><a href=""http://www.youtube.com/watch?v=qM7CcUrUD2g""><a href=""http://www.youtube.com/watch?v=qM7CcUrUD2g"" class=""embedded"">http://www.youtube.com/watch?v=qM7CcUrUD2g</a></a></p> <p><a href=""http://youtu.be/DRHwtLmzus4""><a href=""http://youtu.be/DRHwtLmzus4"" class=""embedded"">http://youtu.be/DRHwtLmzus4</a></a></p> <p> </p> <p> </p> <p><img src=""http://photos2.meetupstatic.com/photos/event/4/e/d/5/event_42200181.jpeg"" /></p>"
